search URL:,https://patents.google.com/?q=%28%22memristor%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9367798-B2,Spiking neuron network adaptive control apparatus and methods ,Brain Corporation,"Olivier Coenen, Oleg Sinyavskiy",2012-09-20,2012-09-20,2016-06-14,2016-06-14,https://patents.google.com/patent/US9367798B2/en,https://patentimages.storage.googleapis.com/53/20/bb/2965020161db42/US09367798-20160614-D00000.png
US-8793205-B1,Robotic learning and evolution apparatus ,Brain Corporation,"Dimitry Fisher, Eugene Izhikevich",2012-09-20,2012-09-20,2014-07-29,2014-07-29,https://patents.google.com/patent/US8793205B1/en,https://patentimages.storage.googleapis.com/e0/ac/f3/ed9d96ef685464/US08793205-20140729-D00000.png
US-11703933-B2,Remote register updates ,Intel Corporation,"Liang Ma, Weigang Li, Madhusudana Raghupatruni, Hongjun NI, Xuekun HU, Changzheng Wei, Chris Macnamara, John J. Browne",2019-01-24,2020-01-20,2023-07-18,2023-07-18,https://patents.google.com/patent/US11703933B2/en,https://patentimages.storage.googleapis.com/7c/97/64/d53e4ad8f0b9cb/US11703933-20230718-D00000.png
US-11715033-B2,Dynamically scaled training fleets for machine learning ,"Amazon Technologies, Inc.","Leo Parker Dirac, Rakesh Madhavan Nambiar, Avinash Aghoram Ravichandran",2015-05-22,2020-01-14,2023-08-01,2023-08-01,https://patents.google.com/patent/US11715033B2/en,https://patentimages.storage.googleapis.com/fb/70/3a/315e0afe196be5/US11715033-20230801-D00000.png
US-9075710-B2,Non-volatile key-value store ,"SanDisk Technologies, Inc.","Nisha Talagala, Swaminathan Sundararaman, Bharath Ramsundar, Ashish Batwara",2012-04-17,2012-08-20,2015-07-07,2015-07-07,https://patents.google.com/patent/US9075710B2/en,https://patentimages.storage.googleapis.com/c3/20/3a/842ab7fc38fbe8/US09075710-20150707-D00000.png
US-10043326-B2,Driver indentification using vehicle approach vectors ,"Ford Global Technologies, Llc","Nunzio DeCia, Stephen Jay Orris, JR.",2016-03-24,2016-03-24,2018-08-07,2018-08-07,https://patents.google.com/patent/US10043326B2/en,https://patentimages.storage.googleapis.com/49/8c/0d/faf55776be9304/US10043326-20180807-D00000.png
US-9460387-B2,Apparatus and methods for implementing event-based updates in neuron networks ,Qualcomm Technologies Inc.,"Oleg Sinyavskiy, Eugene Izhikevich",2011-09-21,2012-08-17,2016-10-04,2016-10-04,https://patents.google.com/patent/US9460387B2/en,https://patentimages.storage.googleapis.com/81/38/2c/7ed2755bb29546/US09460387-20161004-D00000.png
US-8878440-B2,Luminaire with atmospheric electrical activity detection and visual alert capabilities ,"Express Imaging Systems, Llc",William G. Reed,2012-08-28,2013-03-05,2014-11-04,2014-11-04,https://patents.google.com/patent/US8878440B2/en,https://patentimages.storage.googleapis.com/08/a6/a2/9973dc0a7b62da/US08878440-20141104-D00000.png
US-9195934-B1,Spiking neuron classifier apparatus and methods using conditionally independent subsets ,Brain Corporation,"Jonathan James Hunt, Oleg Sinyavskiy",2013-01-31,2013-01-31,2015-11-24,2015-11-24,https://patents.google.com/patent/US9195934B1/en,https://patentimages.storage.googleapis.com/26/e2/c4/fc0623a833fb2a/US09195934-20151124-D00000.png
US-9952975-B2,Memory network to route memory traffic and I/O traffic ,Hewlett Packard Enterprise Development Lp,"Dwight L. Barron, Paolo Faraboschi, Norman P. Jouppi, Michael R. Krause, Sheng Li",2013-04-30,2013-04-30,2018-04-24,2018-04-24,https://patents.google.com/patent/US9952975B2/en,https://patentimages.storage.googleapis.com/59/12/c0/15cab6bf3e3d9f/US09952975-20180424-D00000.png
US-9256823-B2,Apparatus and methods for efficient updates in spiking neuron network ,Qualcomm Technologies Inc.,"Oleg Sinyavskiy, Vadim Polonichko, Eugene Izhikevich, Jeffrey Alexander Levin",2012-07-27,2012-07-27,2016-02-09,2016-02-09,https://patents.google.com/patent/US9256823B2/en,https://patentimages.storage.googleapis.com/5f/97/40/57eda6bf4dbc25/US09256823-20160209-D00000.png
US-9256215-B2,Apparatus and methods for generalized state-dependent learning in spiking neuron networks ,Brain Corporation,"Oleg Sinyavskiy, Filip Ponulak",2012-07-27,2012-07-27,2016-02-09,2016-02-09,https://patents.google.com/patent/US9256215B2/en,https://patentimages.storage.googleapis.com/ec/1c/b4/58aaec6f0979ba/US09256215-20160209-D00000.png
US-10807569-B2,Vehicle washer fluid delivery diagnostics and cleaning ,"Ford Global Technologies, Llc","Mahmoud Yousef Ghannam, Aed M. Dudar",2017-05-16,2017-05-16,2020-10-20,2020-10-20,https://patents.google.com/patent/US10807569B2/en,https://patentimages.storage.googleapis.com/99/c1/27/972537e837d7f2/US10807569-20201020-D00000.png
US-8977582-B2,Spiking neuron network sensory processing apparatus and methods ,Brain Corporation,Micah Richert,2012-07-12,2012-07-12,2015-03-10,2015-03-10,https://patents.google.com/patent/US8977582B2/en,https://patentimages.storage.googleapis.com/4c/ce/22/05a54be11199a3/US08977582-20150310-D00000.png
US-9489623-B1,Apparatus and methods for backward propagation of errors in a spiking neuron network ,Brain Corporation,"Oleg Sinyavskiy, Vadim Polonichko",2013-10-15,2013-10-15,2016-11-08,2016-11-08,https://patents.google.com/patent/US9489623B1/en,https://patentimages.storage.googleapis.com/12/a9/47/c68717542cc5ab/US09489623-20161108-D00000.png
US-9111215-B2,Conditional plasticity spiking neuron network apparatus and methods ,Brain Corporation,Filip Piekniewski,2012-07-03,2012-07-03,2015-08-18,2015-08-18,https://patents.google.com/patent/US9111215B2/en,https://patentimages.storage.googleapis.com/2d/2f/9b/0f85f176046706/US09111215-20150818-D00000.png
US-8959280-B2,Super-endurance solid-state drive with endurance translation layer (ETL) and diversion of temp files for reduced flash wear ,"Super Talent Technology, Corp.","Frank Yu, Abraham C. Ma, Shimon Chen",2008-06-18,2012-07-02,2015-02-17,2015-02-17,https://patents.google.com/patent/US8959280B2/en,https://patentimages.storage.googleapis.com/52/7f/28/4692fa0a4d2940/US08959280-20150217-D00000.png
US-8667001-B2,Scalable database management software on a cluster of nodes using a shared-distributed flash memory ,Sandisk Enterprise Ip Llc,"Darpan Dinker, Andrew David Eckhardt, Darryl Manabu Ouye, Brian Walter O'Krafka, Earl T. Cohen, Thomas M. McWilliams",2008-03-20,2012-06-20,2014-03-04,2014-03-04,https://patents.google.com/patent/US8667001B2/en,https://patentimages.storage.googleapis.com/7f/76/3a/cca5025b8c47c8/US08667001-20140304-D00000.png
US-8543742-B2,Flash-memory device with RAID-type controller ,"Super Talent Electronics, Inc.","Frank Yu, Abraham C. Ma, Shimon Chen",2007-02-22,2012-06-12,2013-09-24,2013-09-24,https://patents.google.com/patent/US8543742B2/en,https://patentimages.storage.googleapis.com/57/11/44/5860bf7e09cb90/US08543742-20130924-D00000.png
US-8943008-B2,Apparatus and methods for reinforcement learning in artificial neural networks ,Brain Corporation,"Filip Ponulak, Oleg Sinyavskiy",2011-09-21,2012-06-05,2015-01-27,2015-01-27,https://patents.google.com/patent/US8943008B2/en,https://patentimages.storage.googleapis.com/eb/81/2a/eed6de3fd6afe6/US08943008-20150127-D00000.png
US-9015092-B2,Dynamically reconfigurable stochastic learning apparatus and methods ,Brain Corporation,"Oleg Sinyavskiy, Vadim Polonichko",2012-06-04,2012-06-04,2015-04-21,2015-04-21,https://patents.google.com/patent/US9015092B2/en,https://patentimages.storage.googleapis.com/e1/07/2f/45062a1c57d68f/US09015092-20150421-D00000.png
US-9146546-B2,Systems and apparatus for implementing task-specific learning using spiking neurons ,Brain Corporation,"Oleg Sinyavskiy, Olivier Coenen",2012-06-04,2012-06-04,2015-09-29,2015-09-29,https://patents.google.com/patent/US9146546B2/en,https://patentimages.storage.googleapis.com/91/9e/a7/e8ad4d97b57a1d/US09146546-20150929-D00000.png
US-9098811-B2,Spiking neuron network apparatus and methods ,Brain Corporation,"Csaba Petre, Botond Szatmary",2012-06-04,2012-06-04,2015-08-04,2015-08-04,https://patents.google.com/patent/US9098811B2/en,https://patentimages.storage.googleapis.com/47/c9/d1/cb063b61d9864a/US09098811-20150804-D00000.png
US-9104186-B2,Stochastic apparatus and methods for implementing generalized learning rules ,Brain Corporation,"Oleg Sinyavskiy, Olivier J. M. D. Coenen",2012-06-04,2012-06-04,2015-08-11,2015-08-11,https://patents.google.com/patent/US9104186B2/en,https://patentimages.storage.googleapis.com/e0/b4/a4/c8bac74306a50c/US09104186-20150811-D00000.png
US-9176744-B2,Quickly provisioning a virtual machine by identifying a path to a differential file during pre-boot ,"Citrix Systems, Inc.",Moso LEE,2011-05-20,2012-05-18,2015-11-03,2015-11-03,https://patents.google.com/patent/US9176744B2/en,https://patentimages.storage.googleapis.com/88/b6/6c/6dbb60b916d2e3/US09176744-20151103-D00000.png
US-9129221-B2,Spiking neural network feedback apparatus and methods ,Brain Corporation,"Filip Piekniewski, Eugene Izhikevich, Botond Szatmary, Csaba Petre",2012-05-07,2012-05-07,2015-09-08,2015-09-08,https://patents.google.com/patent/US9129221B2/en,https://patentimages.storage.googleapis.com/c2/b8/93/7c5f8df10de0e0/US09129221-20150908-D00000.png
US-9224090-B2,Sensory input processing apparatus in a spiking neural network ,Brain Corporation,"Filip Piekniewski, Eugene Izhikevich, Botond Szatmary, Csaba Petre",2012-05-07,2012-05-07,2015-12-29,2015-12-29,https://patents.google.com/patent/US9224090B2/en,https://patentimages.storage.googleapis.com/ee/5e/70/5d2e38303268da/US09224090-20151229-D00000.png
US-9513692-B2,Heterogenous memory access ,Intel Corporation,"Ruchir Saraswat, Matthias Gries, Nicholas P. Cowley",2013-09-18,2013-09-18,2016-12-06,2016-12-06,https://patents.google.com/patent/US9513692B2/en,https://patentimages.storage.googleapis.com/b2/88/57/d5456d27f72246/US09513692-20161206-D00000.png
US-10474584-B2,Storing cache metadata separately from integrated circuit containing cache controller ,Hewlett Packard Enterprise Development Lp,"Jichuan Chang, Justin James Meza, Parthasarathy Ranganathan",2012-04-30,2012-04-30,2019-11-12,2019-11-12,https://patents.google.com/patent/US10474584B2/en,https://patentimages.storage.googleapis.com/7a/38/fa/d59d749ddc3e6f/US10474584-20191112-D00000.png
US-11006274-B2,Service-based network selection ,Qualcomm Incorporated,"Lenaig Genevieve Chaponniere, Gavin Bernard Horn, Stefano Faccin, John Nasielski, Soo Bum Lee",2015-11-30,2016-11-23,2021-05-11,2021-05-11,https://patents.google.com/patent/US11006274B2/en,https://patentimages.storage.googleapis.com/23/b3/3e/e3fbe2977b64bf/US11006274-20210511-D00000.png
US-9558013-B2,Responsive scroller controls in server-hosted applications ,"Citrix Systems, Inc.","Paul Adam Ryman, Donovan Ross Hackett",2011-04-12,2012-04-12,2017-01-31,2017-01-31,https://patents.google.com/patent/US9558013B2/en,https://patentimages.storage.googleapis.com/55/f7/60/50b2a71fbaa172/US09558013-20170131-D00000.png
US-9189730-B1,Modulated stochasticity spiking neuron network controller apparatus and methods ,Brain Corporation,"Olivier Coenen, Oleg Sinyavskiy, Vadim Polonichko",2012-09-20,2012-09-20,2015-11-17,2015-11-17,https://patents.google.com/patent/US9189730B1/en,https://patentimages.storage.googleapis.com/18/d0/23/4153fc83e75cf0/US09189730-20151117-D00000.png
US-11449577-B2,Methods and apparatus for performing video processing matrix operations within a memory array ,"Micron Technology, Inc.",Fa-Long Luo,2019-11-20,2019-11-20,2022-09-20,2022-09-20,https://patents.google.com/patent/US11449577B2/en,https://patentimages.storage.googleapis.com/25/b2/d7/a7a16d6e65c280/US11449577-20220920-D00000.png
US-10102117-B2,Systems and methods for cache and storage device coordination ,Sandisk Technologies Llc,"Nisha Talagala, Swaminathan Sundararaman",2012-01-12,2013-02-22,2018-10-16,2018-10-16,https://patents.google.com/patent/US10102117B2/en,https://patentimages.storage.googleapis.com/b3/5e/0e/2461f0dcca0207/US10102117-20181016-D00000.png
US-10333047-B2,"Electrical, mechanical, computing/ and/or other devices formed of extremely low resistance materials ","Ambatrue, Inc.","Douglas J. Gilbert, Y. Eugene Shteyn, Michael J. Smith, Joel Patrick Hanna, Paul Greenland, Brian J. Coppa, Forrest J. North",2011-03-30,2012-03-30,2019-06-25,2019-06-25,https://patents.google.com/patent/US10333047B2/en,https://patentimages.storage.googleapis.com/07/fb/01/befcfa5668c436/US10333047-20190625-D00000.png
US-9117176-B2,Round-trip engineering apparatus and methods for neural networks ,Qualcomm Technologies Inc.,"Botond Szatmary, Eugene M. Izhikevich, Csaba Petre, Jayram Moorkanikara Nageswaran, Filip Piekniewski",2011-09-21,2012-03-15,2015-08-25,2015-08-25,https://patents.google.com/patent/US9117176B2/en,https://patentimages.storage.googleapis.com/57/b0/21/c020b975dae849/US09117176-20150825-D00000.png
US-8712939-B2,Tag-based apparatus and methods for neural networks ,Brain Corporation,"Botond Szatmary, Eugene M. Izhikevich",2011-09-21,2012-03-15,2014-04-29,2014-04-29,https://patents.google.com/patent/US8712939B2/en,https://patentimages.storage.googleapis.com/14/49/18/04dcfdde8b8fcb/US08712939-20140429-D00000.png
US-10210452-B2,High level neuromorphic network description apparatus and methods ,Qualcomm Incorporated,"Botond Szatmary, Eugene M. Izhikevich, Csaba Petre, Jayram Moorkanikara Nageswaran, Filip Piekniewski",2011-09-21,2012-03-15,2019-02-19,2019-02-19,https://patents.google.com/patent/US10210452B2/en,https://patentimages.storage.googleapis.com/da/f9/35/0c06069b8f1afe/US10210452-20190219-D00000.png
US-9798620-B2,Systems and methods for non-blocking solid-state memory ,Sandisk Technologies Llc,"Robert Wood, Jeremy Fillingim, Pankaj Mehra",2014-02-06,2014-08-01,2017-10-24,2017-10-24,https://patents.google.com/patent/US9798620B2/en,https://patentimages.storage.googleapis.com/a2/5b/aa/8aaf893e7baaa9/US09798620-20171024-D00000.png
US-9236473-B2,Field effect transistor devices ,"Micron Technology, Inc.","Roy E. Meade, Gurtej S. Sandhu",2010-02-15,2014-05-14,2016-01-12,2016-01-12,https://patents.google.com/patent/US9236473B2/en,https://patentimages.storage.googleapis.com/bc/97/33/9a26383fec8bb5/US09236473-20160112-D00000.png
US-8972627-B2,"Apparatus, system, and method for managing operations for data storage media ","Fusion-Io, Inc.","John Strasser, David Flynn, Robert Wood",2009-09-09,2012-02-13,2015-03-03,2015-03-03,https://patents.google.com/patent/US8972627B2/en,https://patentimages.storage.googleapis.com/74/ae/af/f147cfdfe5f45f/US08972627-20150303-D00000.png
US-8898376-B2,"Apparatus, system, and method for grouping data stored on an array of solid-state storage elements ","Fusion-Io, Inc.",Joshua Aune,2012-06-04,2012-06-04,2014-11-25,2014-11-25,https://patents.google.com/patent/US8898376B2/en,https://patentimages.storage.googleapis.com/4d/0b/e8/c7480e1aa976a0/US08898376-20141125-D00000.png
US-9176810-B2,Bit error reduction through varied data positioning ,"SanDisk Technologies, Inc.","Jim Peterson, John Strasser, Jea Hyun",2011-05-27,2012-05-29,2015-11-03,2015-11-03,https://patents.google.com/patent/US9176810B2/en,https://patentimages.storage.googleapis.com/ae/68/11/751c0fc2f25d3c/US09176810-20151103-D00000.png
US-8832050-B2,Validation of distributed balanced trees ,"Hewlett-Packard Development Company, L.P.","Nathan L. Binkert, Wojciech Golab, Indrajit Roy, Mehul A. Shah, Benjamin A. Sowell",2012-03-09,2012-03-09,2014-09-09,2014-09-09,https://patents.google.com/patent/US8832050B2/en,https://patentimages.storage.googleapis.com/ac/29/6f/03710270b66f00/US08832050-20140909-D00000.png
US-9251086-B2,"Apparatus, system, and method for managing a cache ","SanDisk Technologies, Inc.","Jim Peterson, Nisha Talagala, Robert Wipfel, David Atkisson, Jonathan Ludwig, Ann Martin",2012-01-24,2012-01-24,2016-02-02,2016-02-02,https://patents.google.com/patent/US9251086B2/en,https://patentimages.storage.googleapis.com/9a/78/5e/d5dbbd6e6451d9/US09251086-20160202-D00000.png
US-9519540-B2,"Apparatus, system, and method for destaging cached data ",Sandisk Technologies Llc,"David Atkisson, Jonathan Ludwig",2007-12-06,2012-01-24,2016-12-13,2016-12-13,https://patents.google.com/patent/US9519540B2/en,https://patentimages.storage.googleapis.com/15/5c/24/8153baf3284e04/US09519540-20161213-D00000.png
US-9047568-B1,Apparatus and methods for encoding of sensory data using artificial spiking neurons ,Brain Corporation,"Dimitry Fisher, Botond Szatmary, Eugene Izhikevich",2012-09-20,2012-09-20,2015-06-02,2015-06-02,https://patents.google.com/patent/US9047568B1/en,https://patentimages.storage.googleapis.com/32/63/1b/00204163bd863b/US09047568-20150602-D00000.png
US-8725934-B2,Methods and appratuses for atomic storage operations ,"Fusion-Io, Inc.","Ashish Batwara, James G. Peterson, Nisha Talagala, Michael Zappe",2011-12-22,2011-12-22,2014-05-13,2014-05-13,https://patents.google.com/patent/US8725934B2/en,https://patentimages.storage.googleapis.com/81/26/78/ed4effc068864b/US08725934-20140513-D00000.png
US-9158540-B1,Method and apparatus for offloading compute resources to a flash co-processing appliance ,"Emc Corporation, Los Alamos National Security, Llc","Percy Tzelnic, Sorin Faibish, Uday K. Gupta, John Bent, Gary Alan Grider, Hsing-bung Chen",2011-11-14,2012-11-13,2015-10-13,2015-10-13,https://patents.google.com/patent/US9158540B1/en,https://patentimages.storage.googleapis.com/ac/d7/8e/e9bf917e4eeee6/US09158540-20151013-D00000.png
