search URL:,https://patents.google.com/?q=%28%22vector+field%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9513917-B2,Vector friendly instruction format and execution thereof ,Intel Corporation,"Robert C. Valentine, Jesus Corbal San Adrian, Roger Espasa Sans, Robert D. Cavin, Bret L. Toll, Santiago Galan Duran, Jeffrey G. Wiedemeier, Sridhar Samudrala, Milind Baburao Girkar, Edward Thomas Grochowski, Jonathan Cannon Hall, Dennis R. Bradford, Elmoustapha Ould-Ahmed-Vall, James C. Abel, Mark Charney, Seth Abraham, Suleyman Sair, Andrew Thomas Forsyth, Lisa Wu, Charles Yount",2011-04-01,2014-01-31,2016-12-06,2016-12-06,https://patents.google.com/patent/US9513917B2/en,https://patentimages.storage.googleapis.com/b3/66/d5/dc1243fee616f7/US09513917-20161206-D00000.png
US-9756354-B2,Block vector predictor for intra block copying ,Qualcomm Incorporated,"Chao PANG, Ying Chen, Joel Sole Rojals, Marta Karczewicz",2014-03-17,2015-03-16,2017-09-05,2017-09-05,https://patents.google.com/patent/US9756354B2/en,https://patentimages.storage.googleapis.com/6a/8d/73/a6329dd3d26a7d/US09756354-20170905-D00000.png
US-11671618-B2,Searching based motion candidate derivation for sub-block motion vector prediction ,"Beijing Bytedance Network Technology Co., Ltd, Bytedance Inc.","Li Zhang, Kai Zhang, Hongbin Liu, Yue Wang",2018-10-24,2021-04-23,2023-06-06,2023-06-06,https://patents.google.com/patent/US11671618B2/en,https://patentimages.storage.googleapis.com/74/d6/36/809c8fb50f29cf/US11671618-20230606-D00000.png
US-11190797-B2,Constraints on decoder-side motion vector refinement based on weights for bi-predicted prediction ,Qualcomm Incorporated,"Hongtao Wang, Wei-Jung Chien, Marta Karczewicz, Han Huang",2019-03-01,2020-02-27,2021-11-30,2021-11-30,https://patents.google.com/patent/US11190797B2/en,https://patentimages.storage.googleapis.com/65/6a/4f/624d1af1fca9c6/US11190797-20211130-D00000.png
US-11240406-B2,Object tracking using momentum and acceleration vectors in a motion estimation system ,Imagination Technologies Limited,"Steven John Fishwick, Stephen Morphet",2009-04-23,2015-08-11,2022-02-01,2022-02-01,https://patents.google.com/patent/US11240406B2/en,https://patentimages.storage.googleapis.com/14/3d/03/9190e3e6b4fb6f/US11240406-20220201-D00000.png
US-9116834-B2,Methods and apparatus for calculating electromagnetic scattering properties of a structure and for reconstruction of approximate structures ,Asml Netherlands B.V.,Martijn Constant VAN BEURDEN,2011-03-23,2012-03-12,2015-08-25,2015-08-25,https://patents.google.com/patent/US9116834B2/en,https://patentimages.storage.googleapis.com/f7/72/8a/8290c7ba02b6ff/US09116834-20150825-D00000.png
US-9312098-B2,Method of examining a sample in a charged-particle microscope ,Fei Company,"Ivan Lazic, Eric Gerardus Theodoor Bosch, Faysal Boughorbel, Bart Buijsse, Kasim Sader, Sorin Lazar",2014-02-24,2015-02-23,2016-04-12,2016-04-12,https://patents.google.com/patent/US9312098B2/en,https://patentimages.storage.googleapis.com/b9/7d/7b/20c460e44496bf/US09312098-20160412-D00000.png
US-11212550-B2,History-based motion vector prediction for affine mode ,Qualcomm Incorporated,"Chao-Hsiung Hung, Wei-Jung Chien, Marta Karczewicz",2018-09-21,2019-09-19,2021-12-28,2021-12-28,https://patents.google.com/patent/US11212550B2/en,https://patentimages.storage.googleapis.com/e7/04/6e/e862f2e50468ad/US11212550-20211228-D00000.png
US-10546382-B2,Advanced lensless light-field imaging systems for enabling a wide range of entirely new applications ,"Nri R&D Patent Licensing, Llc",Lester F. Ludwig,2016-07-11,2019-02-22,2020-01-28,2020-01-28,https://patents.google.com/patent/US10546382B2/en,https://patentimages.storage.googleapis.com/0c/fa/a9/13f12d327b04db/US10546382-20200128-D00000.png
US-10757442-B2,Partial reconstruction based template matching for motion vector derivation ,Qualcomm Incorporated,"Xiang Li, Cheng-Teh Hsieh, Jianle Chen, Kai Zhang, Hsiao-Chiang Chuang, Marta Karczewicz",2017-07-05,2018-06-29,2020-08-25,2020-08-25,https://patents.google.com/patent/US10757442B2/en,https://patentimages.storage.googleapis.com/a3/f8/bb/593a6b654ce64b/US10757442-20200825-D00000.png
US-11146810-B2,Decoder-side motion vector refinement ,Qualcomm Incorporated,"Chun-Chi Chen, Wei-Jung Chien, Chao-Hsiung Hung, Marta Karczewicz",2018-11-27,2019-11-26,2021-10-12,2021-10-12,https://patents.google.com/patent/US11146810B2/en,https://patentimages.storage.googleapis.com/d7/ea/d6/43f2abecaba954/US11146810-20211012-D00000.png
US-11128884-B2,Construction of merge with motion vector difference candidates ,"Beijing Bytedance Network Technology Co., Ltd., Bytedance Inc.","Hongbin Liu, Li Zhang, Kai Zhang, Jizheng Xu, Yue Wang",2018-11-17,2021-01-21,2021-09-21,2021-09-21,https://patents.google.com/patent/US11128884B2/en,https://patentimages.storage.googleapis.com/82/9d/f8/a335898c2038c0/US11128884-20210921-D00000.png
US-11425417-B2,Techniques for using a decoder side motion vector refinement tool ,"Beijing Bytedance Network Technology Co., Ltd., Bytedance Inc.","Hongbin Liu, Li Zhang, Kai Zhang, Jizheng Xu, Yue Wang",2019-02-14,2021-05-19,2022-08-23,2022-08-23,https://patents.google.com/patent/US11425417B2/en,https://patentimages.storage.googleapis.com/e1/29/ad/9f4eb2cee876d6/US11425417-20220823-D00000.png
US-10841609-B1,Modification of motion vector with adaptive motion vector resolution ,"Beijing Bytedance Network Technology Co., Ltd., Bytedance Inc.","Hongbin Liu, Li Zhang, Kai Zhang, Yue Wang",2018-09-23,2020-07-28,2020-11-17,2020-11-17,https://patents.google.com/patent/US10841609B1/en,https://patentimages.storage.googleapis.com/24/a6/db/ee8488be36ea9f/US10841609-20201117-D00000.png
US-11265551-B2,Decoder-side motion vector derivation ,Qualcomm Incorporated,"Yi-Wen Chen, Wei-Jung Chien, Yu-Chen Sun, Li Zhang, Hsiao-Chiang Chuang, Marta Karczewicz",2018-01-18,2019-01-16,2022-03-01,2022-03-01,https://patents.google.com/patent/US11265551B2/en,https://patentimages.storage.googleapis.com/d6/8a/4f/5bb679dfb49d8d/US11265551-20220301-D00000.png
US-RE47026-E,High field magnetic resonance ,Regents Of The University Of Minnesota,"J Thomas Vaughan, Pierre-Francois Van de Moortele, Lance DelaBarre, Chris E Olson, Heather Orser, Anand Gopinath, Kamil Ugurbil, Carl Snyder, Gregor Adriany, Can Akgun, Jinfeng Tian, John Strupp, Peter M Andersen",2006-02-17,2012-09-20,2018-09-04,2018-09-04,https://patents.google.com/patent/USRE47026E1/en,https://patentimages.storage.googleapis.com/45/42/9a/dd740b0a8b389b/USRE047026-20180904-D00000.png
US-10491917-B2,Decoder-side motion vector derivation ,Qualcomm Incorporated,"Yi-Wen Chen, Kai Zhang, Xiang Li, Jianle Chen, Wei-Jung Chien, Hsiao-Chiang Chuang, Marta Karczewicz",2017-03-22,2018-03-21,2019-11-26,2019-11-26,https://patents.google.com/patent/US10491917B2/en,https://patentimages.storage.googleapis.com/20/dd/9f/6f6e796c760483/US10491917-20191126-D00000.png
US-11632541-B2,Using collocated blocks in sub-block temporal motion vector prediction mode ,"Beijing Bytedance Network Technology Co., Ltd., Bytedance Inc.","Kai Zhang, Li Zhang, Hongbin Liu, Jizheng Xu, Yue Wang",2018-11-22,2021-01-28,2023-04-18,2023-04-18,https://patents.google.com/patent/US11632541B2/en,https://patentimages.storage.googleapis.com/b1/0a/d3/5b34884b030b3c/US11632541-20230418-D00000.png
US-10725124-B2,DNV magnetic field detector ,Lockheed Martin Corporation,"Brian P. Boesch, Gregory Scott Bruce, Jeff D. Cammerata, David Nelson COAR, Laird Nicholas EGAN, Bryan Neal FISK, Wilbur Lew, Arul Manickam, Stephen Michael SEKELSKY, John B. Stetson, Jr., Peter G. Kaup, Julie Lynne MILLER, Jon C. Russo, Emanuel Solomon Stockman, Thomas J. Meyer, James Michael Krause, James P. MABRY, Elton Pepa",2014-03-20,2018-03-05,2020-07-28,2020-07-28,https://patents.google.com/patent/US10725124B2/en,https://patentimages.storage.googleapis.com/61/55/7e/e597e5f84e1a23/US10725124-20200728-D00000.png
US-10595035-B2,Constraining motion vector information derived by decoder-side motion vector derivation ,Qualcomm Incorporated,"Marta Karczewicz, Yi-Wen Chen, Wei-Jung Chien, Hsiao-Chiang Chuang, Xiang Li, Jianle Chen",2017-03-22,2018-03-21,2020-03-17,2020-03-17,https://patents.google.com/patent/US10595035B2/en,https://patentimages.storage.googleapis.com/cd/f9/4e/0537d2ca5bc9aa/US10595035-20200317-D00000.png
US-10779002-B2,Limitation of the MVP derivation based on decoder-side motion vector derivation ,Qualcomm Incorporated,"Yi-Wen Chen, Wei-Jung Chien, Hsiao-Chiang Chuang, Marta Karczewicz",2018-04-17,2019-04-15,2020-09-15,2020-09-15,https://patents.google.com/patent/US10779002B2/en,https://patentimages.storage.googleapis.com/40/8f/bc/ba0c5e37dfa5a4/US10779002-20200915-D00000.png
US-7978770-B2,Method and apparatus for motion vector prediction in temporal video compression ,"Qualcomm, Incorporated","Dexiang (Edward) Luo, Fang Shi, Seyfullah Halit Oguz, Vijayalakshmi R. Raveendran",2004-07-20,2005-07-20,2011-07-12,2011-07-12,https://patents.google.com/patent/US7978770B2/en,https://patentimages.storage.googleapis.com/a8/1e/44/e9f97438d4556a/US07978770-20110712-D00000.png
US-11317081-B2,Gaze correction of multi-view images ,"Reald Spark, Llc","Eric Sommerlade, Michael G. Robinson",2016-01-05,2020-07-23,2022-04-26,2022-04-26,https://patents.google.com/patent/US11317081B2/en,https://patentimages.storage.googleapis.com/d4/90/95/6baca4d3473455/US11317081-20220426-D00000.png
US-10958934-B2,History-based affine merge and motion vector prediction ,Tencent America LLC,"Guichun Li, Xiaozhong Xu, Xiang Li, Shan Liu",2018-07-27,2018-12-26,2021-03-23,2021-03-23,https://patents.google.com/patent/US10958934B2/en,https://patentimages.storage.googleapis.com/5e/40/6d/6dba08c2a87d75/US10958934-20210323-D00000.png
US-10436174-B2,Turbine fluid velocity field measurement ,Wind Farm Analytics Ltd,Theodore Holtom,2013-06-30,2014-06-09,2019-10-08,2019-10-08,https://patents.google.com/patent/US10436174B2/en,https://patentimages.storage.googleapis.com/9a/32/2f/79d98d60d05513/US10436174-20191008-D00000.png
US-10701366-B2,Deriving motion vector information at a video decoder ,Qualcomm Incorporated,"Yi-Wen Chen, Wei-Jung Chien, Hsiao-Chiang Chuang, Jianle Chen, Xiang Li, Marta Karczewicz, Yu-Chen Sun",2017-02-21,2018-02-20,2020-06-30,2020-06-30,https://patents.google.com/patent/US10701366B2/en,https://patentimages.storage.googleapis.com/e6/8e/bc/8335e41bbe9a6d/US10701366-20200630-D00000.png
US-10701391-B2,Motion vector difference (MVD) prediction ,Qualcomm Incorporated,"Vadim SEREGIN, Yu-Chen Sun, Yi-Wen Chen, Wei-Jung Chien, Xin Zhao, Rajan Laxman Joshi, Marta Karczewicz",2017-03-23,2018-03-22,2020-06-30,2020-06-30,https://patents.google.com/patent/US10701391B2/en,https://patentimages.storage.googleapis.com/21/96/7b/2dec1fd7bef2f5/US10701391-20200630-D00000.png
US-9823381-B2,Mapping and monitoring of hydraulic fractures using vector magnetometers ,Lockheed Martin Corporation,Thomas J. Meyer,2014-03-20,2017-03-31,2017-11-21,2017-11-21,https://patents.google.com/patent/US9823381B2/en,https://patentimages.storage.googleapis.com/21/5b/5b/c3df0e49b8852b/US09823381-20171121-D00000.png
US-9658060-B2,"Light field image sensor, method and applications ",Cornell University,"Alyosha Molnar, Albert Wang, Patrick Gill",2008-07-25,2014-08-18,2017-05-23,2017-05-23,https://patents.google.com/patent/US9658060B2/en,https://patentimages.storage.googleapis.com/d2/15/b3/1188954892f36c/US09658060-20170523-D00000.png
US-8027714-B2,"Apparatus and method for shaped magnetic field control for catheter, guidance, control, and imaging ","Magnetecs, Inc.",Yehoshua Shachar,2005-05-27,2005-05-27,2011-09-27,2011-09-27,https://patents.google.com/patent/US8027714B2/en,https://patentimages.storage.googleapis.com/43/ed/28/baf50c0a746d12/US08027714-20110927-D00000.png
US-7546443-B2,Providing extended precision in SIMD vector arithmetic operations ,"Mips Technologies, Inc.","Timothy J. Van Hook, Peter Hsu, William A. Huffman, Henry P. Moreton, Earl A. Killian",1997-10-09,2006-01-24,2009-06-09,2009-06-09,https://patents.google.com/patent/US7546443B2/en,https://patentimages.storage.googleapis.com/8f/ee/0c/c4eb34151402a3/US07546443-20090609-D00000.png
US-8107535-B2,Method and apparatus for scalable motion vector coding ,Rensselaer Polytechnic Institute (Rpi),"John W. Woods, Yongjun Wu",2003-06-10,2006-03-09,2012-01-31,2012-01-31,https://patents.google.com/patent/US8107535B2/en,https://patentimages.storage.googleapis.com/e6/9b/a1/24e4747d16e11e/US08107535-20120131-D00000.png
US-9652845-B2,Surgical assistance planning method using lung motion analysis ,Broncus Medical Inc.,"Lav Rai, Jason David Gibbs, Henky Wibowo",2011-05-13,2015-04-27,2017-05-16,2017-05-16,https://patents.google.com/patent/US9652845B2/en,https://patentimages.storage.googleapis.com/95/e7/2f/ded5dbe82199dc/US09652845-20170516-D00000.png
US-9672622-B2,Image fusion with automated compensation for brain deformation ,The Cleveland Clinic Foundation,Andre G. Machado,2012-12-10,2016-01-14,2017-06-06,2017-06-06,https://patents.google.com/patent/US9672622B2/en,https://patentimages.storage.googleapis.com/16/8d/da/341a282d25260d/US09672622-20170606-D00000.png
US-9891712-B2,User-defined virtual interaction space and manipulation of virtual cameras with vectors ,"Leap Motion, Inc.","Isaac Cohen, Maxwell Sills, Paul Durdik",2013-12-16,2014-12-16,2018-02-13,2018-02-13,https://patents.google.com/patent/US9891712B2/en,https://patentimages.storage.googleapis.com/2f/5a/3d/ad5da3cb381f93/US09891712-20180213-D00000.png
US-10598819-B2,Systems and methods to build sedimentary attributes ,Emerson Paradigm Holding Llc,Jean-Laurent Mallet,2013-03-15,2019-02-13,2020-03-24,2020-03-24,https://patents.google.com/patent/US10598819B2/en,https://patentimages.storage.googleapis.com/2b/89/4d/c336eb80d193e4/US10598819-20200324-D00000.png
US-11024002-B2,Generating gaze corrected images using bidirectionally trained network ,Intel Corporation,"Furkan Isikdogan, Timo Gerasimow, Gilad Michael",2019-03-14,2019-05-15,2021-06-01,2021-06-01,https://patents.google.com/patent/US11024002B2/en,https://patentimages.storage.googleapis.com/78/c9/2e/8ed18c84965a59/US11024002-20210601-D00000.png
US-9164509-B2,Mobile robot and method of localization and mapping of the same ,"Samsung Electronics Co., Ltd.","In Joo Kim, Seung Mok Lee, Shin Kim, Hyeon Myeong, Byeol Teo Park, Ji Eun Park, Jong Dae Jung",2013-02-28,2014-02-26,2015-10-20,2015-10-20,https://patents.google.com/patent/US9164509B2/en,https://patentimages.storage.googleapis.com/2f/0a/7b/65435dca2bef66/US09164509-20151020-D00000.png
US-9053570-B1,Systems and processes for building multiple equiprobable coherent geometrical models of the subsurface ,"Paradigm Sciences Ltd., Jean-Laurent Mallet","Jean-Laurent Mallet, Anne-Laure Tertois",2009-06-01,2013-10-21,2015-06-09,2015-06-09,https://patents.google.com/patent/US9053570B1/en,https://patentimages.storage.googleapis.com/a8/9e/52/122e6fa66e7dbf/US09053570-20150609-D00000.png
US-9525861-B2,Disparity vector prediction in video coding ,Qualcomm Incorporated,"Li Zhang, Ying Chen, Marta Karczewicz",2012-03-14,2013-03-13,2016-12-20,2016-12-20,https://patents.google.com/patent/US9525861B2/en,https://patentimages.storage.googleapis.com/44/dd/d5/65c9140d7d9416/US09525861-20161220-D00000.png
US-9858681-B2,"Signal detection, recognition and tracking with feature vector transforms ",Digimarc Corporation,Geoffrey B. Rhoads,2014-10-27,2015-10-27,2018-01-02,2018-01-02,https://patents.google.com/patent/US9858681B2/en,https://patentimages.storage.googleapis.com/39/ae/f2/aed6534c6000d6/US09858681-20180102-D00000.png
US-7932718-B1,"System and method using magnetic anomaly field magnitudes for detection, localization, classification and tracking of magnetic objects ",The United States Of America As Represented By The Secretary Of The Navy,Roy Wiegert,2009-03-12,2009-03-12,2011-04-26,2011-04-26,https://patents.google.com/patent/US7932718B1/en,https://patentimages.storage.googleapis.com/4a/6a/31/0b9f0d4a9fd84b/US07932718-20110426-D00000.png
US-9103657-B2,Magnetic field sensor system with a biasing magnet producing a spatially symmetric magnetic field within a plane being defined by magnetoresistive sensor elements ,Nxp B.V.,"Jacobus Josephus Maria Ruigrok, Alexe Levan Nazarian, Frederik Willem Maurits Vanhelmont",2012-09-26,2013-09-04,2015-08-11,2015-08-11,https://patents.google.com/patent/US9103657B2/en,https://patentimages.storage.googleapis.com/1e/ab/58/f802b925ce0043/US09103657-20150811-D00000.png
US-8718143-B2,Optical flow based motion vector estimation systems and methods ,Broadcom Corporation,Xuemin Chen,2007-10-31,2012-05-15,2014-05-06,2014-05-06,https://patents.google.com/patent/US8718143B2/en,https://patentimages.storage.googleapis.com/11/eb/fa/3068ebc5a1e366/US08718143-20140506-D00000.png
US-10222441-B2,Tensor field mapping ,"Q Bio, Inc.","Jeffrey Howard Kaditz, Athanasios Polymeridis, Jorge Fernandez Villena",2016-04-03,2016-11-28,2019-03-05,2019-03-05,https://patents.google.com/patent/US10222441B2/en,https://patentimages.storage.googleapis.com/3e/c1/43/c48f17d668edb4/US10222441-20190305-D00000.png
US-10210858-B2,System and method for manipulating objects in a computational acoustic-potential field ,"Pixie Dust Technologies, Inc.","Yoichi Ochiai, Takayuki Hoshi, Jun REKIMOTO",2015-06-30,2015-06-30,2019-02-19,2019-02-19,https://patents.google.com/patent/US10210858B2/en,https://patentimages.storage.googleapis.com/c5/dc/64/6478e7333941cd/US10210858-20190219-D00000.png
US-9319657-B2,Selection of pictures for disparity vector derivation ,Qualcomm Incorporated,"Jewon Kang, Ying Chen, Li Zhang, Marta Karczewicz",2012-09-19,2013-09-19,2016-04-19,2016-04-19,https://patents.google.com/patent/US9319657B2/en,https://patentimages.storage.googleapis.com/97/3a/aa/d365655bd99dc6/US09319657-20160419-D00000.png
